,Radius,Centre,radius_1,centre_1,radius_2,centre_2,radius_3,centre_3
149,0.02,"[0.02, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[-0.5, 0]"
150,0.02,"[-0.06, 0.08]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[-0.5, 0]"
151,0.02857142857142857,"[0.0, 0.05714285714285714]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
152,0.02857142857142857,"[-0.22857142857142856, 0.17142857142857143]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
153,0.02127659574468085,"[0.0, 0.0]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.16666666666666666,"[-0.5, 0.6666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
154,0.038461538461538464,"[0.038461538461538464, 0.0]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",-1.0,"[0, 0]"
155,0.038461538461538464,"[-0.11538461538461539, 0.15384615384615385]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",-1.0,"[0, 0]"
156,0.02857142857142857,"[2.5376526277146434e-17, 0.05714285714285714]",0.07142857142857142,"[-0.3571428571428571, 0.8571428571428571]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
157,0.02857142857142857,"[-0.45714285714285713, 0.8571428571428571]",0.07142857142857142,"[-0.3571428571428571, 0.8571428571428571]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
158,0.02127659574468085,"[1.8897413185109047e-17, 0.0]",0.07142857142857142,"[-0.3571428571428571, 0.8571428571428571]",0.16666666666666666,"[-0.5, 0.6666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
159,0.038461538461538464,"[-0.11538461538461538, 0.15384615384615385]",0.07142857142857142,"[-0.3571428571428571, 0.8571428571428571]",0.3333333333333333,"[0.0, 0.6666666666666666]",-1.0,"[0, 0]"
160,0.038461538461538464,"[-0.26923076923076916, 0.9230769230769231]",0.07142857142857142,"[-0.3571428571428571, 0.8571428571428571]",0.3333333333333333,"[0.0, 0.6666666666666666]",-1.0,"[0, 0]"
161,0.02564102564102564,"[0.0, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[-0.5, 0.6666666666666666]",0.5,"[-0.5, 0]"
162,0.03333333333333333,"[-0.03333333333333333, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
163,0.03333333333333333,"[-0.16666666666666666, 0.4]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
164,0.05555555555555555,"[0.05555555555555555, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
165,0.05555555555555555,"[-0.16666666666666666, 0.2222222222222222]",0.09090909090909091,"[0.0, 0.18181818181818182]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
166,0.02564102564102564,"[0.0, 0.0]",0.09090909090909091,"[-0.7272727272727273, 0.5454545454545454]",0.16666666666666666,"[-0.5, 0.6666666666666666]",0.5,"[-0.5, 0]"
167,0.03333333333333333,"[-0.03333333333333333, 0.0]",0.09090909090909091,"[-0.7272727272727273, 0.5454545454545454]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
168,0.03333333333333333,"[-0.7, 0.6666666666666666]",0.09090909090909091,"[-0.7272727272727273, 0.5454545454545454]",0.16666666666666666,"[-0.5, 0.6666666666666666]",-1.0,"[0, 0]"
169,0.05555555555555555,"[-0.16666666666666666, 0.2222222222222222]",0.09090909090909091,"[-0.7272727272727273, 0.5454545454545454]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
170,0.05555555555555555,"[-0.8333333333333333, 0.4444444444444444]",0.09090909090909091,"[-0.7272727272727273, 0.5454545454545454]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
171,0.009345794392523364,"[0.07476635514018691, 0.2803738317757009]",0.02631578947368421,"[0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
172,0.009345794392523364,"[0.0, 0.018691588785046728]",0.02631578947368421,"[0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
173,0.00909090909090909,"[0.045454545454545456, 0.32727272727272727]",0.02631578947368421,"[0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
174,0.00909090909090909,"[0.00909090909090909, 0.0]",0.02631578947368421,"[0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
175,0.014084507042253521,"[0.11267605633802817, 0.3380281690140845]",0.02631578947368421,"[0.07894736842105263, 0.3157894736842105]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[0.5, 0]"
176,0.014084507042253521,"[0.0, 0.056338028169014086]",0.02631578947368421,"[0.07894736842105263, 0.3157894736842105]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[0.5, 0]"
177,0.009345794392523364,"[0.0, 0.05607476635514018]",0.02631578947368421,"[-0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
178,0.009345794392523364,"[0.0, 0.018691588785046728]",0.02631578947368421,"[-0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
179,0.00909090909090909,"[0.00909090909090909, 0.0]",0.02631578947368421,"[-0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
180,0.00909090909090909,"[-0.02727272727272727, 0.10909090909090909]",0.02631578947368421,"[-0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
181,0.014084507042253521,"[0.0, 0.056338028169014086]",0.02631578947368421,"[-0.02631578947368421, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[0.5, 0]"
182,0.014084507042253521,"[0.0, 0.0]",0.02631578947368421,"[-0.02631578947368421, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[0.5, 0]"
183,0.009345794392523364,"[0.0, 0.05607476635514018]",0.02631578947368421,"[0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
184,0.009345794392523364,"[0.0, 0.018691588785046728]",0.02631578947368421,"[0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
185,0.00909090909090909,"[0.02727272727272727, 0.10909090909090909]",0.02631578947368421,"[0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
186,0.00909090909090909,"[-0.00909090909090909, 0.0]",0.02631578947368421,"[0.02631578947368421, 0.0]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
187,0.014084507042253521,"[0.0, 0.056338028169014086]",0.02631578947368421,"[0.02631578947368421, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[-0.5, 0]"
188,0.014084507042253521,"[0.0, 0.0]",0.02631578947368421,"[0.02631578947368421, 0.0]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[-0.5, 0]"
189,0.009345794392523364,"[0.0, 0.018691588785046728]",0.02631578947368421,"[-0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
190,0.009345794392523364,"[-0.07476635514018691, 0.2803738317757009]",0.02631578947368421,"[-0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
191,0.00909090909090909,"[-0.00909090909090909, 0.0]",0.02631578947368421,"[-0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
192,0.00909090909090909,"[-0.045454545454545456, 0.32727272727272727]",0.02631578947368421,"[-0.07894736842105263, 0.3157894736842105]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.3333333333333333,"[0.0, 0.6666666666666666]"
193,0.014084507042253521,"[0.0, 0.056338028169014086]",0.02631578947368421,"[-0.07894736842105263, 0.3157894736842105]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[-0.5, 0]"
194,0.014084507042253521,"[-0.11267605633802817, 0.3380281690140845]",0.02631578947368421,"[-0.07894736842105263, 0.3157894736842105]",0.3333333333333333,"[0.0, 0.6666666666666666]",0.5,"[-0.5, 0]"
195,0.00980392156862745,"[0.029411764705882353, 0.19607843137254902]",0.02857142857142857,"[0.0, 0.17142857142857143]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
196,0.00980392156862745,"[-0.00980392156862745, 0.0]",0.02857142857142857,"[0.0, 0.17142857142857143]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
197,0.00980392156862745,"[0.00980392156862745, 0.0]",0.02857142857142857,"[0.0, 0.17142857142857143]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
198,0.00980392156862745,"[-0.029411764705882353, 0.19607843137254902]",0.02857142857142857,"[0.0, 0.17142857142857143]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
199,0.015873015873015872,"[0.0, 0.12698412698412698]",0.02857142857142857,"[0.0, 0.17142857142857143]",0.5,"[-0.5, 0]",0.5,"[0.5, 0]"
200,0.015873015873015872,"[0.0, 0.06349206349206349]",0.02857142857142857,"[0.0, 0.17142857142857143]",0.5,"[-0.5, 0]",0.5,"[0.5, 0]"
201,0.00980392156862745,"[0.029411764705882353, 0.11764705882352941]",0.02857142857142857,"[0.0, 0.05714285714285714]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
202,0.00980392156862745,"[-0.00980392156862745, 0.0]",0.02857142857142857,"[0.0, 0.05714285714285714]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[0.5, 0]"
203,0.00980392156862745,"[0.00980392156862745, 0.0]",0.02857142857142857,"[0.0, 0.05714285714285714]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
204,0.00980392156862745,"[-0.029411764705882353, 0.11764705882352941]",0.02857142857142857,"[0.0, 0.05714285714285714]",0.06666666666666667,"[0.0, 0.26666666666666666]",0.5,"[-0.5, 0]"
205,0.015873015873015872,"[0.0, 0.06349206349206349]",0.02857142857142857,"[0.0, 0.05714285714285714]",0.5,"[-0.5, 0]",0.5,"[0.5, 0]"
206,0.015873015873015872,"[0.0, 0.0]",0.02857142857142857,"[0.0, 0.05714285714285714]",0.5,"[-0.5, 0]",0.5,"[0.5, 0]"
207,0.01694915254237288,"[0.4067796610169492, -0.5084745762711864]",0.043478260869565216,"[0.34782608695652173, -0.5217391304347826]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.5,"[0.5, 0]"
208,0.01694915254237288,"[0.0, -0.03389830508474576]",0.043478260869565216,"[0.34782608695652173, -0.5217391304347826]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.5,"[0.5, 0]"
209,0.016129032258064516,"[0.3387096774193548, -0.5806451612903225]",0.043478260869565216,"[0.34782608695652173, -0.5217391304347826]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.3333333333333333,"[0.0, -0.6666666666666666]"
210,0.016129032258064516,"[0.016129032258064516, 0.0]",0.043478260869565216,"[0.34782608695652173, -0.5217391304347826]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.3333333333333333,"[0.0, -0.6666666666666666]"
211,0.02,"[0.3, -0.48]",0.043478260869565216,"[0.34782608695652173, -0.5217391304347826]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[0.5, 0]"
212,0.02,"[0.06, -0.08]",0.043478260869565216,"[0.34782608695652173, -0.5217391304347826]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[0.5, 0]"
213,0.02857142857142857,"[0.45714285714285713, -0.8571428571428571]",0.07142857142857142,"[0.3571428571428571, -0.8571428571428571]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
214,0.02857142857142857,"[-2.5376526277146434e-17, -0.05714285714285714]",0.07142857142857142,"[0.3571428571428571, -0.8571428571428571]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
215,0.02127659574468085,"[0.3404255319148936, -0.7659574468085106]",0.07142857142857142,"[0.3571428571428571, -0.8571428571428571]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.3333333333333333,"[0.0, -0.6666666666666666]"
216,0.038461538461538464,"[0.26923076923076916, -0.9230769230769231]",0.07142857142857142,"[0.3571428571428571, -0.8571428571428571]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
217,0.038461538461538464,"[0.11538461538461538, -0.15384615384615385]",0.07142857142857142,"[0.3571428571428571, -0.8571428571428571]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
218,0.02857142857142857,"[0.22857142857142856, -0.17142857142857143]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
219,0.02857142857142857,"[0.0, -0.05714285714285714]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
220,0.02127659574468085,"[0.1702127659574468, -0.2553191489361702]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.3333333333333333,"[0.0, -0.6666666666666666]"
221,0.038461538461538464,"[0.11538461538461539, -0.15384615384615385]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
222,0.038461538461538464,"[-0.038461538461538464, 0.0]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
223,0.02564102564102564,"[0.6153846153846154, -0.5128205128205128]",0.09090909090909091,"[0.7272727272727273, -0.5454545454545454]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.5,"[0.5, 0]"
224,0.03333333333333333,"[0.7, -0.6666666666666666]",0.09090909090909091,"[0.7272727272727273, -0.5454545454545454]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
225,0.03333333333333333,"[0.03333333333333333, 0.0]",0.09090909090909091,"[0.7272727272727273, -0.5454545454545454]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
226,0.05555555555555555,"[0.8333333333333333, -0.4444444444444444]",0.09090909090909091,"[0.7272727272727273, -0.5454545454545454]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
227,0.05555555555555555,"[0.16666666666666666, -0.2222222222222222]",0.09090909090909091,"[0.7272727272727273, -0.5454545454545454]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
228,0.02564102564102564,"[0.20512820512820512, -0.3076923076923077]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[0.5, -0.6666666666666666]",0.5,"[0.5, 0]"
229,0.03333333333333333,"[0.16666666666666666, -0.4]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
230,0.03333333333333333,"[0.03333333333333333, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[0.5, -0.6666666666666666]",-1.0,"[0, 0]"
231,0.05555555555555555,"[0.16666666666666666, -0.2222222222222222]",0.09090909090909091,"[0.0, -0.18181818181818182]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
232,0.05555555555555555,"[-0.05555555555555555, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
233,0.01694915254237288,"[0.0, 0.03389830508474576]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.5,"[0.5, 0]"
234,0.01694915254237288,"[0.0, -0.03389830508474576]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.5,"[0.5, 0]"
235,0.016129032258064516,"[0.016129032258064516, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
236,0.016129032258064516,"[-0.04838709677419355, -0.06451612903225806]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
237,0.02,"[0.06, -0.08]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[0.5, 0]"
238,0.02,"[-0.02, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[0.5, 0]"
239,0.02857142857142857,"[0.0, 0.05714285714285714]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
240,0.02857142857142857,"[0.0, -0.05714285714285714]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
241,0.02127659574468085,"[0.0, 0.0]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
242,0.038461538461538464,"[0.11538461538461539, -0.15384615384615385]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
243,0.038461538461538464,"[-0.038461538461538464, 0.0]",0.07142857142857142,"[0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
244,0.02857142857142857,"[0.0, -0.05714285714285714]",0.07142857142857142,"[-0.21428571428571427, -0.2857142857142857]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
245,0.02857142857142857,"[-0.22857142857142856, -0.17142857142857143]",0.07142857142857142,"[-0.21428571428571427, -0.2857142857142857]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
246,0.02127659574468085,"[0.0, 0.0]",0.07142857142857142,"[-0.21428571428571427, -0.2857142857142857]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
247,0.038461538461538464,"[-0.038461538461538464, 0.0]",0.07142857142857142,"[-0.21428571428571427, -0.2857142857142857]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
248,0.038461538461538464,"[-0.19230769230769232, -0.46153846153846156]",0.07142857142857142,"[-0.21428571428571427, -0.2857142857142857]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
249,0.02564102564102564,"[0.0, 0.10256410256410256]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.5,"[0.5, 0]"
250,0.03333333333333333,"[0.03333333333333333, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
251,0.03333333333333333,"[-0.1, 0.13333333333333333]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
252,0.05555555555555555,"[0.16666666666666666, 0.2222222222222222]",0.09090909090909091,"[0.0, 0.18181818181818182]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
253,0.05555555555555555,"[-0.05555555555555555, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
254,0.02564102564102564,"[0.0, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[-0.16666666666666666, 0.0]",0.5,"[0.5, 0]"
255,0.03333333333333333,"[0.03333333333333333, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
256,0.03333333333333333,"[-0.1, -0.13333333333333333]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[-0.16666666666666666, 0.0]",-1.0,"[0, 0]"
257,0.05555555555555555,"[0.16666666666666666, -0.2222222222222222]",0.09090909090909091,"[0.0, -0.18181818181818182]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
258,0.05555555555555555,"[-0.05555555555555555, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",-1.0,"[0, 0]",0.5,"[0.5, 0]"
259,0.01694915254237288,"[0.0, 0.03389830508474576]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.5,"[-0.5, 0]"
260,0.01694915254237288,"[0.0, -0.03389830508474576]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.5,"[-0.5, 0]"
261,0.016129032258064516,"[0.04838709677419355, -0.06451612903225806]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
262,0.016129032258064516,"[-0.016129032258064516, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
263,0.02,"[0.02, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[-0.5, 0]"
264,0.02,"[-0.06, -0.08]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[-0.5, 0]"
265,0.02857142857142857,"[0.22857142857142856, -0.17142857142857143]",0.07142857142857142,"[0.21428571428571427, -0.2857142857142857]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
266,0.02857142857142857,"[0.0, -0.05714285714285714]",0.07142857142857142,"[0.21428571428571427, -0.2857142857142857]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
267,0.02127659574468085,"[0.1702127659574468, -0.2553191489361702]",0.07142857142857142,"[0.21428571428571427, -0.2857142857142857]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
268,0.038461538461538464,"[0.19230769230769232, -0.46153846153846156]",0.07142857142857142,"[0.21428571428571427, -0.2857142857142857]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
269,0.038461538461538464,"[0.038461538461538464, 0.0]",0.07142857142857142,"[0.21428571428571427, -0.2857142857142857]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
270,0.02857142857142857,"[0.0, 0.05714285714285714]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
271,0.02857142857142857,"[0.0, -0.05714285714285714]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
272,0.02127659574468085,"[0.0, 0.0]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]"
273,0.038461538461538464,"[0.038461538461538464, 0.0]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
274,0.038461538461538464,"[-0.11538461538461539, -0.15384615384615385]",0.07142857142857142,"[-0.07142857142857142, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",-1.0,"[0, 0]"
275,0.02564102564102564,"[0.0, 0.10256410256410256]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.5,"[-0.5, 0]"
276,0.03333333333333333,"[0.1, 0.13333333333333333]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
277,0.03333333333333333,"[-0.03333333333333333, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
278,0.05555555555555555,"[0.05555555555555555, 0.0]",0.09090909090909091,"[0.0, 0.18181818181818182]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
279,0.05555555555555555,"[-0.16666666666666666, 0.2222222222222222]",0.09090909090909091,"[0.0, 0.18181818181818182]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
280,0.02564102564102564,"[0.0, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[0.16666666666666666, 0.0]",0.5,"[-0.5, 0]"
281,0.03333333333333333,"[0.1, -0.13333333333333333]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
282,0.03333333333333333,"[-0.03333333333333333, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",0.16666666666666666,"[0.16666666666666666, 0.0]",-1.0,"[0, 0]"
283,0.05555555555555555,"[0.05555555555555555, 0.0]",0.09090909090909091,"[0.0, -0.18181818181818182]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
284,0.05555555555555555,"[-0.16666666666666666, -0.2222222222222222]",0.09090909090909091,"[0.0, -0.18181818181818182]",-1.0,"[0, 0]",0.5,"[-0.5, 0]"
285,0.01694915254237288,"[0.0, -0.03389830508474576]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.5, -0.6666666666666666]",0.5,"[-0.5, 0]"
286,0.01694915254237288,"[-0.13559322033898305, -0.1016949152542373]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.5, -0.6666666666666666]",0.5,"[-0.5, 0]"
287,0.016129032258064516,"[-0.016129032258064516, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.5, -0.6666666666666666]",0.3333333333333333,"[0.0, -0.6666666666666666]"
288,0.016129032258064516,"[-0.08064516129032258, -0.1935483870967742]",0.043478260869565216,"[0.0, 0.0]",0.16666666666666666,"[-0.5, -0.6666666666666666]",0.3333333333333333,"[0.0, -0.6666666666666666]"
289,0.02,"[0.02, 0.0]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[-0.5, 0]"
290,0.02,"[-0.06, -0.08]",0.043478260869565216,"[0.0, 0.0]",0.3333333333333333,"[0.0, -0.6666666666666666]",0.5,"[-0.5, 0]"
